run_id,source,archive,source_sha256,line_start,line_end,code_revision,machine_label,dataset,seed,prefix,kind,tasks_with_metrics,planned_tasks,status,config_fingerprint,average_accuracy,last_accuracy,old_accuracy,new_accuracy,forgetting,task0_accuracy,total_seconds,selected_config
"d494cb1063b4-R004","/Users/luxiaogen/Desktop/loda_logs/9-14/9_14_lora_inherit_branches_3090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/d494cb1063_9_14_lora_inherit_branches_3090.log","d494cb1063b45dbcd3cb31214a61322e55fdffdb4ddd6f9b3d3d66d29c858d8b","3798","5046","","3090","CUB","1996","cub10_fresh_seed1996_20260914_084815","T10","10","10","metrics_complete","aaf97839593dcada5487a3858a73f1c797885346feec4c6011a1f2580555b465","94.628","90.25","90.93","84.23","4.1656","100","1925.03","{""init_epoch"":20,""epochs"":20,""init_lr"":0.005,""lrate"":0.005,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"d494cb1063b4-R005","/Users/luxiaogen/Desktop/loda_logs/9-14/9_14_lora_inherit_branches_3090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/d494cb1063_9_14_lora_inherit_branches_3090.log","d494cb1063b45dbcd3cb31214a61322e55fdffdb4ddd6f9b3d3d66d29c858d8b","5046","6293","","3090","CUB","1996","cub10_s_only_seed1996_20260914_084815","T10","10","10","metrics_complete","a4fc97a852251bba27c7a05290a64ac538f854e38b7652627a71c7cfaad1f184","94.53699999999999","89.99","90.6","84.65","4.5867","100","1926.04","{""init_epoch"":20,""epochs"":20,""init_lr"":0.005,""lrate"":0.005,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"d494cb1063b4-R006","/Users/luxiaogen/Desktop/loda_logs/9-14/9_14_lora_inherit_branches_3090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/d494cb1063_9_14_lora_inherit_branches_3090.log","d494cb1063b45dbcd3cb31214a61322e55fdffdb4ddd6f9b3d3d66d29c858d8b","6293","7540","","3090","CUB","1996","cub10_p_only_seed1996_20260914_084815","T10","10","10","metrics_complete","2e1baaed6d9e0205692fc0c43b4c11e24cf25d2f209ff196b5727059bb47a8fe","94.57300000000001","90.2","90.93","83.82","4.1533","100","1927.16","{""init_epoch"":20,""epochs"":20,""init_lr"":0.005,""lrate"":0.005,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"d494cb1063b4-R007","/Users/luxiaogen/Desktop/loda_logs/9-14/9_14_lora_inherit_branches_3090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/d494cb1063_9_14_lora_inherit_branches_3090.log","d494cb1063b45dbcd3cb31214a61322e55fdffdb4ddd6f9b3d3d66d29c858d8b","7540","8788","","3090","CUB","1997","cub10_fresh_seed1997_20260914_084815","T10","10","10","metrics_complete","0626aca5dec70dd8d26c890a832e1bc942b30fc999e26de12c4ca1bdff7258a1","93.544","90.37","90.94","85.29","3.3778","96.55","1927.74","{""init_epoch"":20,""epochs"":20,""init_lr"":0.005,""lrate"":0.005,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"d494cb1063b4-R008","/Users/luxiaogen/Desktop/loda_logs/9-14/9_14_lora_inherit_branches_3090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/d494cb1063_9_14_lora_inherit_branches_3090.log","d494cb1063b45dbcd3cb31214a61322e55fdffdb4ddd6f9b3d3d66d29c858d8b","8788","10037","","3090","CUB","1997","cub10_s_only_seed1997_20260914_084815","T10","10","10","metrics_complete","23140e9b79f2831f8b22d8300989f461e737547510f741fcdc912fe28a87e7ff","93.409","90.12","90.61","85.71","3.9367","96.55","1924.73","{""init_epoch"":20,""epochs"":20,""init_lr"":0.005,""lrate"":0.005,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"d494cb1063b4-R009","/Users/luxiaogen/Desktop/loda_logs/9-14/9_14_lora_inherit_branches_3090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/d494cb1063_9_14_lora_inherit_branches_3090.log","d494cb1063b45dbcd3cb31214a61322e55fdffdb4ddd6f9b3d3d66d29c858d8b","10037","11273","","3090","CUB","1997","cub10_p_only_seed1997_20260914_084815","T10","10","10","metrics_complete","7c0ec8d1547e55b6b0f84b2d99c93e3651f640c48a3347909793dfb647cb1473","93.538","90.5","91.08","85.29","3.1833","96.55","1934.19","{""init_epoch"":20,""epochs"":20,""init_lr"":0.005,""lrate"":0.005,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"92be31e9e71b-R001","/Users/luxiaogen/Desktop/loda_logs/9-14/9_14_lora_inherit_branches_5090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/92be31e9e7_9_14_lora_inherit_branches_5090.log","92be31e9e71b53610639a2f7c6ef1dd0a0d57b536231987289615a589101beb7","57","1310","","5090","ImageNet_R","1993","imgr10_fresh_seed1993_20260914_084830","T10","10","10","metrics_complete","dd9226c452e9883b29f4fdb338e83c58137056227929fd86aa6090bb16b07874","87.11600000000001","82.47","82.09","86.01","5.5333","97.1","2885.55","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"92be31e9e71b-R002","/Users/luxiaogen/Desktop/loda_logs/9-14/9_14_lora_inherit_branches_5090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/92be31e9e7_9_14_lora_inherit_branches_5090.log","92be31e9e71b53610639a2f7c6ef1dd0a0d57b536231987289615a589101beb7","1310","2564","","5090","ImageNet_R","1993","imgr10_s_only_seed1993_20260914_084830","T10","10","10","metrics_complete","0dd8c0147908769ba6fbcd35c066662d8ea85f043a8d0414f5e5e617b3664c47","86.662","81.43","80.69","88.43","8.4578","96.37","2851.11","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"92be31e9e71b-R003","/Users/luxiaogen/Desktop/loda_logs/9-14/9_14_lora_inherit_branches_5090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/92be31e9e7_9_14_lora_inherit_branches_5090.log","92be31e9e71b53610639a2f7c6ef1dd0a0d57b536231987289615a589101beb7","2564","3814","","5090","ImageNet_R","1993","imgr10_p_only_seed1993_20260914_084830","T10","10","10","metrics_complete","ff69bec197a428a85609b29331a6621b47858c1c3c9a593dba94bdd9a419df1c","87.043","82.22","81.81","86.01","5.9167","96.66","2800.16","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"92be31e9e71b-R004","/Users/luxiaogen/Desktop/loda_logs/9-14/9_14_lora_inherit_branches_5090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/92be31e9e7_9_14_lora_inherit_branches_5090.log","92be31e9e71b53610639a2f7c6ef1dd0a0d57b536231987289615a589101beb7","3814","5061","","5090","ImageNet_R","1996","imgr10_fresh_seed1996_20260914_084830","T10","10","10","metrics_complete","247bfd9ea867c0d2f673dc6b1c45e4d2511d8e3b53265f90d83c23cba1f16532","86.515","82.1","81.47","87.66","6.95","95","2801.61","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"92be31e9e71b-R005","/Users/luxiaogen/Desktop/loda_logs/9-14/9_14_lora_inherit_branches_5090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/92be31e9e7_9_14_lora_inherit_branches_5090.log","92be31e9e71b53610639a2f7c6ef1dd0a0d57b536231987289615a589101beb7","5061","6314","","5090","ImageNet_R","1996","imgr10_s_only_seed1996_20260914_084830","T10","10","10","metrics_complete","078aa6a6397faf8462d9cf74eaedd0858c074b7698ae498e555a5fe81d8b554d","85.924","81.03","80.01","90.13","10.2456","94.09","2862.5","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"92be31e9e71b-R006","/Users/luxiaogen/Desktop/loda_logs/9-14/9_14_lora_inherit_branches_5090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/92be31e9e7_9_14_lora_inherit_branches_5090.log","92be31e9e71b53610639a2f7c6ef1dd0a0d57b536231987289615a589101beb7","6314","7565","","5090","ImageNet_R","1996","imgr10_p_only_seed1996_20260914_084830","T10","10","10","metrics_complete","68190ba93ae89a6aecd27b9a8fb9fbfffe794fbbe721122b7dfef969ff65f870","86.615","82.23","81.62","87.66","7.1789","94.85","2877.99","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"92be31e9e71b-R007","/Users/luxiaogen/Desktop/loda_logs/9-14/9_14_lora_inherit_branches_5090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/92be31e9e7_9_14_lora_inherit_branches_5090.log","92be31e9e71b53610639a2f7c6ef1dd0a0d57b536231987289615a589101beb7","7565","8817","","5090","ImageNet_R","1997","imgr10_fresh_seed1997_20260914_084830","T10","10","10","metrics_complete","7dfe234525b42a898869de37c5903437ae68cee38ada62527240eb98bf62d535","86.378","82.55","81.71","90.31","6.4667","95.32","2827.4","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"92be31e9e71b-R008","/Users/luxiaogen/Desktop/loda_logs/9-14/9_14_lora_inherit_branches_5090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/92be31e9e7_9_14_lora_inherit_branches_5090.log","92be31e9e71b53610639a2f7c6ef1dd0a0d57b536231987289615a589101beb7","8817","10070","","5090","ImageNet_R","1997","imgr10_s_only_seed1997_20260914_084830","T10","10","10","metrics_complete","031a2ce208dead784eb5770d4ea5781b3cc477bebfe74eb5ce8512e245aae07f","86.09599999999999","81.52","80.49","90.99","9.4889","95.51","2873.73","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"92be31e9e71b-R009","/Users/luxiaogen/Desktop/loda_logs/9-14/9_14_lora_inherit_branches_5090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/92be31e9e7_9_14_lora_inherit_branches_5090.log","92be31e9e71b53610639a2f7c6ef1dd0a0d57b536231987289615a589101beb7","10070","11326","","5090","ImageNet_R","1997","imgr10_p_only_seed1997_20260914_084830","T10","10","10","metrics_complete","de9e05945abfa60e61a04c9dbeef60aacb4bd8592223d798edb1862e9f95bfad","86.494","82.45","81.61","90.14","6.7722","95.88","2892.63","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"92be31e9e71b-R010","/Users/luxiaogen/Desktop/loda_logs/9-14/9_14_lora_inherit_branches_5090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/92be31e9e7_9_14_lora_inherit_branches_5090.log","92be31e9e71b53610639a2f7c6ef1dd0a0d57b536231987289615a589101beb7","11326","12576","","5090","ImageNet_A","1993","imga10_fresh_seed1993_20260914_084830","T10","10","10","metrics_complete","9c1f5e21508051af44cf4ca2d75007f822da717c22b342a94b2869a3616d8f11","75.031","65.83","65.02","75","11.4978","88","880.81","{""init_epoch"":20,""epochs"":20,""init_lr"":0.01,""lrate"":0.01,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"92be31e9e71b-R011","/Users/luxiaogen/Desktop/loda_logs/9-14/9_14_lora_inherit_branches_5090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/92be31e9e7_9_14_lora_inherit_branches_5090.log","92be31e9e71b53610639a2f7c6ef1dd0a0d57b536231987289615a589101beb7","12576","13827","","5090","ImageNet_A","1993","imga10_s_only_seed1993_20260914_084830","T10","10","10","metrics_complete","09bc096461dd1415a7fcd10eb54ccc83e68d00bacae91a4908ceee838b94a9c2","74.77699999999999","64.91","64.09","74.19","14.1556","87.43","877.19","{""init_epoch"":20,""epochs"":20,""init_lr"":0.01,""lrate"":0.01,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"92be31e9e71b-R012","/Users/luxiaogen/Desktop/loda_logs/9-14/9_14_lora_inherit_branches_5090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/92be31e9e7_9_14_lora_inherit_branches_5090.log","92be31e9e71b53610639a2f7c6ef1dd0a0d57b536231987289615a589101beb7","13827","15079","","5090","ImageNet_A","1993","imga10_p_only_seed1993_20260914_084830","T10","10","10","metrics_complete","06a4b0f01a0fef9c2e37b89f6f510b3cb593e53757c334f454ad60d8f9299e4c","75.00800000000001","65.31","64.66","72.58","12.6667","87.43","902.15","{""init_epoch"":20,""epochs"":20,""init_lr"":0.01,""lrate"":0.01,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"92be31e9e71b-R013","/Users/luxiaogen/Desktop/loda_logs/9-14/9_14_lora_inherit_branches_5090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/92be31e9e7_9_14_lora_inherit_branches_5090.log","92be31e9e71b53610639a2f7c6ef1dd0a0d57b536231987289615a589101beb7","15079","16330","","5090","ImageNet_A","1996","imga10_fresh_seed1996_20260914_084830","T10","10","10","metrics_complete","4214beb18043f020638f8d38b43bec4115f7ae34f32ae20ab40eaf9e41dee69e","73.132","65.96","64.66","74.27","12.0467","86.34","885.89","{""init_epoch"":20,""epochs"":20,""init_lr"":0.01,""lrate"":0.01,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"92be31e9e71b-R014","/Users/luxiaogen/Desktop/loda_logs/9-14/9_14_lora_inherit_branches_5090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/92be31e9e7_9_14_lora_inherit_branches_5090.log","92be31e9e71b53610639a2f7c6ef1dd0a0d57b536231987289615a589101beb7","16330","17580","","5090","ImageNet_A","1996","imga10_s_only_seed1996_20260914_084830","T10","10","10","metrics_complete","a8bf277358dde13e1dd8561751f572df714a64cef4069c8e9ef2ac333401eb3a","73.36","66.29","64.74","76.21","13.6044","85.71","832.81","{""init_epoch"":20,""epochs"":20,""init_lr"":0.01,""lrate"":0.01,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
"92be31e9e71b-R015","/Users/luxiaogen/Desktop/loda_logs/9-14/9_14_lora_inherit_branches_5090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/92be31e9e7_9_14_lora_inherit_branches_5090.log","92be31e9e71b53610639a2f7c6ef1dd0a0d57b536231987289615a589101beb7","17580","18829","","5090","ImageNet_A","1996","imga10_p_only_seed1996_20260914_084830","T10","10","10","metrics_complete","4771fd9668a2ae48f6a71462a90fad5e595d980d98bfb3a80ca9dcdf99f08387","72.837","65.83","64.66","73.3","11.5978","85.71","839.35","{""init_epoch"":20,""epochs"":20,""init_lr"":0.01,""lrate"":0.01,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":false,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0}"
